Steps 52
logT
VS
VelocidadFiltracion_Vy_del_elemento 6 y_del_punto_de_gauss 1
0                                       0
0.1                   4.4645571560222e-06
0.2                  1.13520541795289e-05
0.3                  1.93270237195724e-05
0.4                   2.7951839104273e-05
0.5                  3.69545973181243e-05
0.6                  4.61631058413155e-05
0.7                  5.54663023846748e-05
0.8                   6.4791469180708e-05
0.9                  7.40905308129898e-05
1                    8.33316156387584e-05
2                    9.48619168068571e-05
3                    8.53460970108593e-05
4                    7.34302011781637e-05
5                    6.67428622053253e-05
6                    6.13994676947746e-05
7                    5.81507153734903e-05
8                     5.6016498145022e-05
9                    5.47933931747462e-05
10                   5.40542790327019e-05
20                   5.60938491822825e-05
30                   5.29908194524365e-05
40                   5.06216550274755e-05
50                   4.81585166831455e-05
60                    4.6035988095524e-05
70                   4.40641090452672e-05
80                   4.23072282139377e-05
90                   4.07044560941824e-05
100                  3.92584733908152e-05
200                  2.91624780417889e-05
300                  2.47024450778121e-05
400                  2.17436395223686e-05
500                  1.96246945451169e-05
600                  1.80251493434349e-05
700                  1.67577347853399e-05
800                  1.57260456158107e-05
900                  1.48666622197237e-05
1000                 1.41321387581366e-05
2000                 9.55348660146525e-06
3000                 7.29120052259721e-06
4000                 5.40595794473677e-06
5000                 4.03312898612945e-06
6000                 3.00599024535976e-06
7000                 2.23932268017038e-06
8000                 1.67022172968432e-06
9000                 1.24341688292914e-06
10000                9.28154706162199e-07
20000                -1.75276233131525e-07
30000                3.34278955943559e-08
40000                -6.93285168033888e-09
50000                1.98514509203445e-09
60000                -1.06231052642599e-09
